30,11,0.11921
30,12,0.36362
30,13,0.080459
30,15,0.35014
30,18,0.35461
30,22,0.075133
30,38,0.12692
30,39,0.48486
30,43,0.44848
30,53,0.096988
31,1,0.080068
31,4,0.26584
31,5,0.34636
31,7,0.33037
31,16,0.14682
31,17,0.10866
31,35,0.2689
31,41,0.34852
31,48,0.28378
31,50,0.14192
31,56,0.39487
31,65,0.09415
31,68,0.47117
32,9,0.38335
32,23,0.2677
32,25,0.24286
32,37,0.49319
32,39,0.42093
32,42,0.37075
32,44,0.28832
32,49,0.322
32,51,0.44007
32,52,0.38716
32,54,0.14816
32,57,0.17187
33,6,0.15805
33,9,0.46024
33,12,0.34935
33,15,0.33792
33,18,0.32131
33,23,0.49749
33,25,0.25437
33,26,0.11639
33,29,0.10944
33,32,0.38949
33,34,0.15649
33,39,0.19068
34,6,0.15544
34,9,0.31792
34,12,0.29535
34,15,0.29791
34,18,0.28903
34,23,0.34101
34,25,0.099231
34,32,0.27132
34,37,0.49056
34,42,0.3553
35,3,0.30743
35,7,0.073687
35,19,0.34333
35,41,0.084537
35,45,0.49899
35,46,0.49441
36,1,0.32898
36,4,0.19383
36,5,0.21494
36,7,0.37593
36,16,0.27583
36,17,0.3037
36,21,0.059556
36,31,0.2561
36,35,0.3596
36,41,0.39933
36,47,0.22939
36,48,0.20911
37,1,0.43242
37,4,0.22434
37,5,0.2029
37,7,0.41383
37,12,0.42738
37,15,0.45756
37,16,0.35416
37,17,0.3926
37,18,0.47357
37,19,0.48079
37,21,0.1639
37,31,0.35766
37,35,0.41506
37,36,0.10466
38,2,0.43027
38,8,0.16338
38,10,0.32577
38,12,0.27069
38,13,0.064575
38,15,0.25044
38,18,0.24974
38,22,0.1132
38,28,0.42218
38,39,0.36957
38,40,0.43013
38,43,0.32511
39,2,0.28922
39,5,0.46763
39,6,0.29023
39,8,0.383
39,9,0.31768
39,10,0.40953
39,12,0.15972
39,15,0.15223
39,18,0.13874
39,19,0.46365
39,20,0.47764
39,23,0.41351
39,24,0.23199
39,25,0.19149
39,26,0.26702
39,28,0.32884
39,29,0.20451
39,30,0.48486
40,2,0.062185
40,6,0.43149
40,12,0.43477
40,15,0.40759
40,18,0.38726
40,24,0.22796
40,26,0.38715
40,28,0.012518
40,29,0.39001
40,33,0.28144
40,34,0.41783
40,39,0.34129
40,55,0.43751
40,58,0.078614
41,3,0.22303
41,19,0.26614
41,20,0.49122
41,45,0.41539
41,46,0.41151
42,4,0.31701
42,5,0.26071
42,7,0.49405
42,9,0.067712
42,12,0.34535
42,15,0.37373
42,16,0.47295
42,18,0.38596
42,19,0.48643
42,21,0.30133
42,31,0.49313
42,36,0.24218
42,37,0.13752
43,2,0.10699
43,6,0.43077
43,12,0.33375
43,15,0.30519
43,18,0.28539
43,24,0.24034
43,25,0.44701
43,26,0.38861
43,28,0.10042
43,29,0.37053
43,33,0.27272
43,34,0.37733
43,39,0.2665
44,4,0.39853
44,5,0.33747
44,9,0.10569
44,12,0.34987
44,15,0.37508
44,18,0.38341
44,21,0.37818
44,23,0.078059
44,36,0.32003
44,37,0.21627
44,42,0.083337
45,8,0.46843
45,11,0.20808
45,13,0.29049
45,14,0.1447
45,19,0.25807
45,20,0.20807
45,22,0.27158
45,27,0.11598
45,30,0.2102
45,38,0.33167
45,46,0.15618
45,53,0.24416
45,55,0.46018
45,61,0.33342
46,8,0.34137
46,11,0.18135
46,12,0.35866
46,13,0.16441
46,14,0.27901
46,15,0.35275
46,18,0.36231
46,20,0.083117
46,22,0.16909
46,27,0.14486
46,30,0.094006
46,38,0.18729
46,39,0.4999
47,1,0.10766
47,4,0.24123
47,5,0.32051
47,7,0.31823
47,16,0.13737
47,17,0.11172
47,31,0.028007
47,35,0.26061
47,41,0.33746
47,48,0.25957
47,50,0.14324
48,1,0.36102
48,3,0.35482
48,5,0.073308
48,7,0.18201
48,12,0.41218
48,15,0.43929
48,16,0.18696
48,17,0.24846
48,18,0.45956
48,19,0.30858
48,31,0.28378
48,35,0.195
48,41,0.20433
49,4,0.38297
49,5,0.33628
49,9,0.14515
49,12,0.41583
49,15,0.44273
49,18,0.45286
49,21,0.32363
49,36,0.26886
49,37,0.1725
49,42,0.084458
49,47,0.49824
50,3,0.44702
50,5,0.31473
50,7,0.21038
50,19,0.47281
50,35,0.13967
50,41,0.224
50,48,0.24164
50,56,0.34154
50,62,0.39052
51,1,0.49977
51,4,0.39092
51,5,0.37943
51,9,0.28243
51,16,0.48677
51,21,0.24446
51,31,0.44067
51,36,0.21207
51,37,0.17673
51,42,0.21538
51,47,0.41786
51,48,0.40195
51,52,0.28287
52,4,0.30682
52,5,0.23692
52,7,0.46955
52,12,0.277
52,15,0.30563
52,16,0.47448
52,18,0.31836
52,19,0.43072
52,21,0.33556
52,23,0.17749
52,35,0.49692
52,36,0.27625
53,8,0.24822
53,10,0.40645
53,12,0.44087
53,13,0.1114
53,15,0.42335
53,18,0.42436
53,22,0.063322
53,38,0.17598
53,43,0.46096
53,55,0.38975
54,9,0.29439
54,23,0.13821
54,36,0.45564
54,37,0.36447
54,39,0.44588
54,42,0.26035
54,44,0.18879
54,49,0.19284
54,51,0.29252
54,52,0.29791
54,57,0.14776
55,2,0.40639
55,3,0.40387
55,4,0.4309
55,5,0.35027
55,6,0.48814
55,7,0.4817
55,8,0.31605
55,9,0.31761
55,10,0.42204
55,11,0.42766
55,12,0.052262
55,13,0.28236
55,15,0.047713
55,18,0.063789
55,19,0.26656
55,20,0.30147
55,22,0.33055
55,23,0.47432
55,24,0.4137
55,25,0.33227
56,1,0.47181
56,3,0.30235
56,4,0.12954
56,7,0.21533
56,12,0.30727
56,13,0.48164
56,15,0.33301
56,16,0.28922
56,17,0.35311
56,18,0.35349
56,19,0.2206
56,20,0.44274
56,30,0.45665
56,31,0.39487
56,35,0.26004
57,5,0.45753
57,9,0.2169
57,12,0.36636
57,15,0.38372
57,18,0.38489
57,23,0.15876
57,32,0.17187
57,36,0.45698
57,37,0.35344
57,39,0.29813
57,42,0.21893
57,44,0.13718
57,49,0.19929
58,2,0.11997
58,6,0.45746
58,15,0.4847
58,18,0.46428
58,24,0.25849
58,26,0.41343
58,28,0.089898
58,29,0.42915
58,33,0.31998
58,34,0.46781
58,39,0.40919
58,40,0.078614
58,43,0.18882
58,59,0.46146
58,60,0.4075
58,63,0.28877
58,64,0.368
59,5,0.48883
59,6,0.20409
59,9,0.29094
59,12,0.24342
59,15,0.24621
59,18,0.2378
59,23,0.34051
59,25,0.097094
59,26,0.19443
59,29,0.12163
59,32,0.31042
59,34,0.051929
59,37,0.46746
59,38,0.47896
60,2,0.29168
60,5,0.44762
60,6,0.37553
60,8,0.30704
60,9,0.34406
60,10,0.36098
60,12,0.10657
60,15,0.085147
60,18,0.065726
60,19,0.39503
60,20,0.38982
60,23,0.46773
60,24,0.28475
60,25,0.26841
60,26,0.34902
60,28,0.3198
60,29,0.29061
61,3,0.2591
61,4,0.36395
61,7,0.36419
61,8,0.36049
61,9,0.37022
61,11,0.3548
61,12,0.18624
61,13,0.24797
61,14,0.46968
61,15,0.1921
61,18,0.20843
61,19,0.12254
61,20,0.22387
61,22,0.28654
61,25,0.45291
61,27,0.33892
61,30,0.23715
61,34,0.48032
61,35,0.43344
62,3,0.083346
62,11,0.41435
62,12,0.39493
62,13,0.38896
62,14,0.40946
62,15,0.40778
62,18,0.42606
62,19,0.10461
62,20,0.31958
62,22,0.40558
62,27,0.34849
62,30,0.3321
63,2,0.1943
63,6,0.44152
63,10,0.20395
63,12,0.24215
63,15,0.21243
63,18,0.19374
63,24,0.27952
63,25,0.40436
63,26,0.40387
63,28,0.19958
63,29,0.36797
63,33,0.2899
63,34,0.3535
64,6,0.18156
64,9,0.38424
64,12,0.27789
64,15,0.26993
64,18,0.25521
64,23,0.43521
64,25,0.19009
64,26,0.15213
64,29,0.10141
64,32,0.36651
64,33,0.079079
64,34,0.102
64,39,0.11827
65,1,0.17412
65,4,0.17471
65,5,0.25302
65,7,0.27464
65,16,0.11203
65,17,0.12212
65,19,0.49024
65,31,0.09415
65,35,0.22771
65,41,0.29586
65,47,0.067542
65,48,0.19343
65,50,0.14365
66,6,0.35431
66,12,0.40086
66,15,0.37639
66,18,0.35587
66,24,0.15083
66,25,0.43331
66,26,0.30999
66,29,0.31378
66,33,0.20477
66,34,0.34561
66,39,0.28639
66,55,0.41238
67,4,0.45668
67,5,0.40512
67,9,0.18831
67,12,0.43321
67,15,0.45733
67,18,0.46437
67,21,0.39804
67,23,0.021432
67,36,0.34444
67,37,0.24915
67,39,0.41084
67,42,0.14489
67,44,0.086442
68,3,0.12917
68,11,0.48966
68,13,0.49656
68,14,0.4213
68,19,0.23263
68,20,0.41889
68,27,0.4087
68,30,0.42972
68,45,0.30434
68,46,0.33583
69,2,0.13004
69,6,0.31656
69,9,0.47787
69,12,0.2733
69,15,0.25048
69,18,0.23016
69,24,0.14976
69,25,0.3277
69,26,0.27676
69,28,0.16879
69,29,0.25012
69,33,0.16099
69,34,0.2544
70,6,0.075749
70,9,0.44483
70,12,0.38718
70,15,0.38152
70,18,0.36763
70,23,0.45324
70,25,0.22287
70,26,0.038916
70,29,0.050525
70,32,0.31362
70,34,0.12698
70,39,0.22929
70,42,0.48033
70,44,0.41322
71,1,0.26961
71,3,0.48442
71,4,0.11617
71,5,0.17431
71,7,0.27936
71,16,0.17387
71,17,0.20959
71,19,0.44375
71,31,0.18996
71,35,0.2568
71,41,0.30268
71,47,0.16206
71,48,0.13531
72,9,0.39603
72,23,0.22439
72,25,0.36937
72,37,0.42952
72,42,0.35081
72,44,0.29162
72,49,0.27113
72,51,0.31107
72,52,0.39924
72,54,0.11658
72,57,0.26323
72,67,0.20811
72,78,0.37284
73,8,0.45695
73,11,0.15781
73,13,0.29675
73,20,0.23344
73,22,0.26048
73,27,0.089945
73,30,0.22804
73,38,0.35356
73,46,0.22383
73,53,0.20935
73,61,0.41831
73,75,0.36344
74,11,0.32872
74,12,0.43083
74,13,0.33656
74,14,0.30513
74,15,0.43685
74,18,0.45246
74,19,0.13035
74,20,0.25651
74,22,0.34193
74,27,0.25346
74,30,0.26685
74,38,0.3486
74,45,0.16567
75,8,0.37219
75,9,0.42217
75,11,0.31559
75,12,0.2467
75,13,0.23325
75,14,0.41184
75,15,0.25046
75,18,0.26557
75,20,0.18949
75,22,0.26404
75,27,0.28815
75,30,0.20337
75,37,0.49736
76,8,0.19626
76,10,0.36204
76,12,0.37008
76,13,0.038209
76,15,0.3515
76,18,0.35183
76,22,0.010925
76,28,0.48935
76,38,0.10271
76,39,0.47188
76,40,0.49553
76,43,0.39867
77,6,0.29401
77,15,0.48317
77,18,0.46347
77,24,0.134
77,25,0.45056
77,26,0.25314
77,29,0.29138
77,33,0.19654
77,34,0.3519
77,39,0.35916
77,59,0.36507
77,60,0.39802
78,1,0.45825
78,4,0.2907
78,5,0.2726
78,7,0.48054
78,9,0.20201
78,12,0.47133
78,16,0.40682
78,17,0.43852
78,21,0.18602
78,31,0.38886
78,35,0.47752
78,36,0.13538
78,37,0.069724
78,47,0.36291
79,5,0.43373
79,9,0.19361
79,12,0.34158
79,15,0.35969
79,18,0.36153
79,23,0.15651
79,32,0.19838
79,36,0.44164
79,37,0.33741
79,39,0.28043
79,42,0.20111
79,44,0.12208
79,49,0.19099
80,1,0.10988
80,4,0.23493
80,5,0.31801
80,7,0.28768
80,16,0.10395
80,17,0.070401
80,35,0.226
80,41,0.30566
80,48,0.25186
80,50,0.10241
80,56,0.36232
80,62,0.4601
81,8,0.35258
81,11,0.21459
81,12,0.33635
81,13,0.1809
81,14,0.30463
81,15,0.33272
81,18,0.34371
81,20,0.10679
81,22,0.19295
81,27,0.17719
81,30,0.11938
81,38,0.19283
81,39,0.4822
82,4,0.49119
82,5,0.42487
82,9,0.18445
82,12,0.36275
82,15,0.38266
82,18,0.38595
82,21,0.47492
82,23,0.1219
82,36,0.41723
82,37,0.31393
82,39,0.31216
82,42,0.1805
83,4,0.39012
83,5,0.32723
83,9,0.092609
83,12,0.33574
83,15,0.36115
83,18,0.36973
83,21,0.37718
83,23,0.092467
83,36,0.31854
83,37,0.21419
83,42,0.078233
83,44,0.014669
84,9,0.423
84,23,0.27439
84,25,0.32586
84,42,0.39488
84,44,0.31912
84,49,0.32898
84,51,0.41217
84,52,0.42667
84,54,0.13619
84,57,0.23517
84,67,0.25351
85,2,0.36406
85,4,0.47543
85,5,0.39024
85,6,0.33517
85,8,0.41119
85,9,0.24658
85,10,0.46352
85,12,0.11131
85,13,0.42935
85,15,0.11882
85,18,0.11572
85,19,0.41002
85,20,0.45982
85,22,0.47822
85,23,0.36203
85,24,0.30757
85,25,0.17471
85,26,0.32
85,28,0.40094
85,29,0.25022
86,8,0.35351
86,9,0.45926
86,11,0.27728
86,12,0.27016
86,13,0.20333
86,14,0.37747
86,15,0.27018
86,18,0.28341
86,20,0.15273
86,22,0.23039
86,27,0.25009
86,30,0.16664
86,38,0.19058
86,39,0.42195
87,3,0.26749
87,7,0.079691
87,12,0.44092
87,15,0.4642
87,18,0.48471
87,19,0.25682
87,20,0.49429
87,35,0.11807
87,41,0.10058
88,3,0.16407
88,7,0.23534
88,8,0.48079
88,9,0.38992
88,11,0.4049
88,12,0.29428
88,13,0.34144
88,14,0.4538
88,15,0.30824
88,18,0.32699
88,19,0.055029
88,20,0.28846
88,22,0.36873
88,27,0.35865
88,30,0.30223
89,6,0.086793
89,12,0.44206
89,15,0.43411
89,18,0.41896
89,25,0.28376
89,26,0.048394
89,29,0.11139
89,32,0.34459
89,34,0.18924
89,39,0.28258
89,44,0.4721
89,54,0.45676
89,55,0.48172
89,57,0.3497
90,1,0.45847
90,4,0.35702
90,5,0.35203
90,9,0.28264
90,16,0.44639
90,17,0.4671
90,21,0.20291
90,31,0.39884
90,36,0.17306
90,37,0.15235
90,42,0.21813
90,47,0.37598
90,48,0.3691
90,50,0.48765
91,6,0.30065
91,12,0.40294
91,15,0.38129
91,18,0.36113
91,24,0.097528
91,25,0.39863
91,26,0.25626
91,29,0.2662
91,33,0.15686
91,34,0.30615
91,39,0.27148
91,55,0.42132
91,57,0.49656
92,2,0.2365
92,10,0.1036
92,12,0.34553
92,15,0.31534
92,18,0.29984
92,24,0.37197
92,28,0.2114
92,29,0.48583
92,33,0.3971
92,34,0.47794
92,39,0.33983
93,2,0.15944
93,6,0.29488
93,9,0.44733
93,12,0.25381
93,15,0.23326
93,18,0.21346
93,24,0.14616
93,25,0.29501
93,26,0.25698
93,29,0.22413
93,32,0.49236
93,33,0.14387
93,34,0.2233
94,2,0.39524
94,4,0.45855
94,5,0.38027
94,7,0.49481
94,8,0.27693
94,9,0.35959
94,10,0.3911
94,11,0.38969
94,12,0.090782
94,13,0.24171
94,15,0.07504
94,18,0.082227
94,19,0.26211
94,20,0.26599
94,22,0.29019
94,24,0.41973
94,25,0.3674
94,26,0.48614
94,27,0.40643
95,4,0.35839
95,5,0.30967
95,9,0.12051
95,12,0.39465
95,15,0.42212
95,18,0.43301
95,21,0.31026
95,36,0.25376
95,37,0.15364
95,42,0.057332
95,47,0.48259
95,48,0.36108
96,8,0.46659
96,11,0.30791
96,12,0.38459
96,13,0.2972
96,14,0.31928
96,15,0.38969
96,18,0.40496
96,19,0.090511
96,20,0.22087
96,22,0.30726
96,27,0.2425
96,30,0.23239
96,38,0.30443
97,2,0.37179
97,8,0.11147
97,10,0.26743
97,12,0.26646
97,15,0.2415
97,18,0.23583
97,24,0.46527
97,28,0.36196
97,33,0.46821
97,34,0.4974
98,1,0.10681
98,4,0.24759
98,5,0.32553
98,7,0.3298
98,16,0.14962
98,17,0.12414
98,31,0.030996
98,35,0.27285
98,41,0.34921
98,47,0.012678
98,48,0.26621
98,50,0.15583
99,1,0.30111
99,3,0.37305
99,5,0.13725
99,7,0.164
99,12,0.47618
99,16,0.12258
99,17,0.18388
99,19,0.34902
99,31,0.22615
99,35,0.15277
99,41,0.1874
100,2,0.25449
100,24,0.37281
100,28,0.2231
100,33,0.43764
100,40,0.211
100,43,0.31758
100,58,0.1352
100,63,0.41746
100,64,0.49421
100,66,0.25732
100,69,0.38451
100,77,0.26644
100,89,0.47242
100,91,0.28565
100,93,0.41365
100,94,0.62985
100,95,0.94283
