-0.53288,-0.46686,0.08292,0.56974,-0.10627,-0.56877,-0.85444,-0.019385,4.2893,0.070686,2.9517,-0.20092,0
-0.53338,-0.46661,0.082253,0.57026,-0.11665,-0.53731,-0.87479,-0.020327,4.3144,0.068681,2.9686,-0.19477,0
-0.53384,-0.46638,0.08164,0.5706,-0.12627,-0.50868,-0.89331,-0.021088,4.3375,0.067127,2.9843,-0.18889,0
-0.53426,-0.46616,0.081072,0.5708,-0.13509,-0.4829,-0.91,-0.021689,4.359,0.065856,2.9989,-0.18333,0
-0.53465,-0.46596,0.080544,0.57087,-0.14309,-0.45993,-0.92485,-0.022152,4.3789,0.064718,3.0125,-0.17813,0
-0.53502,-0.46577,0.080052,0.57085,-0.15028,-0.43976,-0.93788,-0.022495,4.3975,0.063576,3.0251,-0.17332,0
-0.53537,-0.46559,0.07959,0.57075,-0.15665,-0.42233,-0.94911,-0.022734,4.4149,0.062312,3.0369,-0.16895,0
-0.5357,-0.46544,0.079156,0.57058,-0.16222,-0.40758,-0.95855,-0.022883,4.4312,0.060828,3.0479,-0.16505,0
-0.53602,-0.46531,0.078746,0.57037,-0.16704,-0.39541,-0.96626,-0.022955,4.4466,0.059043,3.058,-0.16166,0
-0.53633,-0.4652,0.07836,0.57012,-0.17114,-0.38568,-0.9723,-0.02296,4.4611,0.056903,3.0675,-0.15877,0
-0.53663,-0.46511,0.077994,0.56984,-0.17458,-0.37827,-0.97675,-0.022907,4.4747,0.054378,3.0763,-0.1564,0
-0.53693,-0.46504,0.077647,0.56954,-0.17744,-0.37298,-0.97971,-0.022806,4.4876,0.051461,3.0844,-0.15453,0
-0.53722,-0.46499,0.077318,0.56922,-0.17978,-0.36964,-0.98127,-0.022662,4.4998,0.048167,3.0919,-0.15314,0
-0.5375,-0.46495,0.077007,0.56889,-0.1817,-0.36803,-0.98156,-0.022483,4.5114,0.044532,3.0989,-0.15219,0
-0.53778,-0.46494,0.076711,0.56855,-0.18327,-0.36794,-0.98068,-0.022273,4.5223,0.040604,3.1053,-0.15164,0
-0.53805,-0.46494,0.076431,0.5682,-0.18459,-0.36917,-0.97876,-0.022038,4.5326,0.036442,3.1112,-0.15143,0
-0.53831,-0.46495,0.076165,0.56785,-0.18575,-0.37151,-0.97593,-0.021782,4.5423,0.032111,3.1167,-0.1515,0
-0.53856,-0.46496,0.075913,0.56749,-0.18681,-0.37475,-0.97228,-0.021509,4.5515,0.027675,3.1217,-0.15181,0
-0.53881,-0.46499,0.075675,0.56713,-0.18786,-0.37871,-0.96792,-0.021221,4.5601,0.023197,3.1264,-0.15231,0
-0.53904,-0.46502,0.07545,0.56676,-0.18897,-0.38322,-0.96296,-0.020921,4.5683,0.018736,3.1308,-0.15295,0
-0.53927,-0.46506,0.075238,0.5664,-0.19021,-0.38813,-0.95748,-0.020612,4.576,0.014346,3.1348,-0.15367,0
-0.53949,-0.46509,0.075038,0.56603,-0.19163,-0.39328,-0.95157,-0.020296,4.5833,0.010076,3.1386,-0.15446,0
-0.53969,-0.46513,0.074851,0.56566,-0.1933,-0.39855,-0.94529,-0.019975,4.5901,0.0059669,3.1421,-0.15526,0
-0.53988,-0.46517,0.074675,0.56528,-0.19525,-0.40382,-0.93872,-0.019649,4.5964,0.0020569,3.1453,-0.15605,0
-0.54006,-0.46521,0.07451,0.56491,-0.19754,-0.40899,-0.93192,-0.019322,4.6024,-0.001622,3.1484,-0.15681,0
-0.54023,-0.46524,0.074357,0.56453,-0.20019,-0.41396,-0.92493,-0.018993,4.6079,-0.0050415,3.1512,-0.15751,0
-0.54039,-0.46527,0.074215,0.56415,-0.20326,-0.41865,-0.9178,-0.018664,4.6131,-0.0081764,3.1538,-0.15813,0
-0.54053,-0.46529,0.074083,0.56377,-0.20678,-0.42298,-0.91059,-0.018335,4.6179,-0.011004,3.1563,-0.15865,0
-0.54066,-0.46531,0.073962,0.56338,-0.21076,-0.42687,-0.90333,-0.018008,4.6223,-0.013504,3.1586,-0.15905,0
-0.54077,-0.46533,0.073851,0.56299,-0.21525,-0.43026,-0.89606,-0.017682,4.6263,-0.015656,3.1607,-0.15932,0
-0.54088,-0.46533,0.073751,0.5626,-0.22026,-0.43308,-0.88882,-0.01736,4.63,-0.017442,3.1628,-0.15944,0
-0.54097,-0.46534,0.07366,0.5622,-0.22583,-0.43528,-0.88164,-0.01704,4.6333,-0.018841,3.1647,-0.15939,0
-0.54104,-0.46533,0.073578,0.56181,-0.23197,-0.4368,-0.87456,-0.016723,4.6364,-0.019833,3.1665,-0.15916,0
-0.5411,-0.46531,0.073506,0.5614,-0.2387,-0.43758,-0.86761,-0.01641,4.6391,-0.020397,3.1681,-0.15872,0
-0.54115,-0.46529,0.073443,0.561,-0.24606,-0.43756,-0.86083,-0.016101,4.6414,-0.020509,3.1698,-0.15806,0
-0.54118,-0.46525,0.073389,0.56059,-0.25406,-0.43668,-0.85425,-0.015796,4.6435,-0.020142,3.1713,-0.15716,0
-0.5412,-0.46521,0.073343,0.56017,-0.26272,-0.43489,-0.84792,-0.015496,4.6453,-0.019267,3.1728,-0.15598,0
-0.5412,-0.46515,0.073306,0.55975,-0.27206,-0.43213,-0.84186,-0.015199,4.6469,-0.017847,3.1743,-0.15451,0
-0.54119,-0.46507,0.073276,0.55932,-0.28211,-0.42833,-0.83613,-0.014908,4.6482,-0.015843,3.1758,-0.15271,0
-0.54116,-0.46498,0.073254,0.55889,-0.29289,-0.42342,-0.83076,-0.014621,4.6492,-0.013207,3.1773,-0.15053,0
-0.54112,-0.46488,0.073239,0.55844,-0.30442,-0.41734,-0.82581,-0.014338,4.65,-0.0098826,3.1789,-0.14794,0
-0.54106,-0.46475,0.073231,0.55799,-0.31673,-0.41001,-0.82132,-0.014061,4.6506,-0.005803,3.1805,-0.14489,0
-0.54097,-0.4646,0.07323,0.55753,-0.32985,-0.40134,-0.81734,-0.013788,4.6511,-0.00088742,3.1823,-0.1413,0
-0.54087,-0.46443,0.073235,0.55706,-0.34379,-0.39126,-0.81395,-0.01352,4.6514,0.0049615,3.1842,-0.13711,0
-0.54075,-0.46423,0.073245,0.55657,-0.35859,-0.37966,-0.8112,-0.013257,4.6515,0.011862,3.1864,-0.13222,0
-0.5406,-0.464,0.07326,0.55606,-0.37428,-0.36646,-0.80917,-0.012998,4.6516,0.019961,3.1888,-0.12653,0
-0.54042,-0.46372,0.07328,0.55554,-0.39087,-0.35154,-0.80793,-0.012744,4.6515,0.029438,3.1916,-0.11989,0
-0.54022,-0.4634,0.073304,0.555,-0.4084,-0.33481,-0.80756,-0.012495,4.6515,0.040518,3.1949,-0.11214,0
-0.53998,-0.46303,0.073331,0.55443,-0.42688,-0.31617,-0.80814,-0.01225,4.6515,0.053482,3.1988,-0.10306,0
-0.5397,-0.46259,0.073359,0.55382,-0.44631,-0.29553,-0.80977,-0.01201,4.6516,0.068684,3.2034,-0.092391,0
-0.53937,-0.46207,0.073389,0.55318,-0.46667,-0.27285,-0.8125,-0.011775,4.6519,0.086571,3.209,-0.07979,0
-0.53899,-0.46145,0.073419,0.55249,-0.48789,-0.24813,-0.81638,-0.011544,4.6524,0.1077,3.2157,-0.064842,0
-0.53854,-0.46071,0.073447,0.55174,-0.50987,-0.22152,-0.8214,-0.011317,4.6533,0.13275,3.2239,-0.047035,0
-0.53802,-0.45984,0.073471,0.55092,-0.53236,-0.19335,-0.82746,-0.011095,4.6548,0.16253,3.2338,-0.025767,0
-0.5374,-0.45879,0.07349,0.55001,-0.555,-0.16423,-0.8343,-0.010877,4.6569,0.19789,3.2459,-0.00039008,0
-0.53668,-0.45755,0.073501,0.54901,-0.57729,-0.13514,-0.84148,-0.010663,4.6598,0.23964,3.2605,0.029695,0
-0.53585,-0.45609,0.073504,0.5479,-0.59856,-0.10739,-0.84831,-0.010453,4.6636,0.28826,3.2778,0.064861,0
-0.53491,-0.45444,0.073498,0.54669,-0.61818,-0.082362,-0.85406,-0.010248,4.6684,0.34371,3.2978,0.10508,0
-0.53388,-0.45259,0.073485,0.54539,-0.63572,-0.06114,-0.85809,-0.010046,4.6741,0.40533,3.3203,0.14989,0
-0.53276,-0.45058,0.073465,0.54401,-0.65107,-0.044142,-0.86007,-0.0098485,4.6805,0.47214,3.3448,0.19854,0
-0.53157,-0.44844,0.07344,0.54257,-0.66441,-0.031149,-0.86005,-0.0096547,4.6875,0.54313,3.3711,0.25031,0
-0.53033,-0.4462,0.073412,0.54109,-0.67611,-0.021553,-0.85826,-0.0094647,4.6951,0.61754,3.3988,0.30463,0
-0.52905,-0.44387,0.07338,0.53956,-0.68653,-0.014641,-0.85507,-0.0092785,4.7031,0.69489,3.4276,0.36115,0
-0.52772,-0.44146,0.073346,0.538,-0.696,-0.0097527,-0.85079,-0.0090959,4.7116,0.77488,3.4576,0.41965,0
-0.52636,-0.43897,0.07331,0.53641,-0.70479,-0.0063472,-0.84571,-0.0089169,4.7206,0.85735,3.4887,0.48002,0
-0.52496,-0.4364,0.073271,0.53478,-0.7131,-0.0040052,-0.84004,-0.0087414,4.73,0.94223,3.5208,0.54222,0
-0.52352,-0.43376,0.073229,0.53313,-0.72107,-0.0024138,-0.83395,-0.0085694,4.7398,1.0295,3.5539,0.60619,0
-0.52206,-0.43105,0.073184,0.53144,-0.7288,-0.0013449,-0.82756,-0.0084008,4.7502,1.119,3.588,0.67193,0
-0.52055,-0.42826,0.073136,0.52973,-0.73639,-0.00063529,-0.82097,-0.0082355,4.761,1.2109,3.6232,0.73943,0
-0.51902,-0.42541,0.073085,0.52799,-0.74387,-0.00016964,-0.81422,-0.0080735,4.7724,1.305,3.6595,0.80866,0
-0.51745,-0.42248,0.073031,0.52622,-0.75128,0.00013219,-0.80737,-0.0079147,4.7843,1.4013,3.6967,0.87963,0
-0.51585,-0.41948,0.072974,0.52443,-0.75865,0.00032528,-0.80045,-0.007759,4.7967,1.4999,3.7351,0.95231,0
-0.51422,-0.41641,0.072913,0.5226,-0.766,0.00044702,-0.79348,-0.0076064,4.8096,1.6007,3.7744,1.0267,0
-0.51256,-0.41327,0.072848,0.52076,-0.77333,0.00052246,-0.78647,-0.0074568,4.8231,1.7037,3.8148,1.1028,0
-0.51088,-0.41006,0.07278,0.51889,-0.78066,0.00056819,-0.77943,-0.0073101,4.8372,1.8089,3.8563,1.1806,0
-0.50916,-0.40678,0.072708,0.51699,-0.78798,0.00059508,-0.77238,-0.0071664,4.8519,1.9161,3.8988,1.26,0
-0.50741,-0.40343,0.072632,0.51507,-0.7953,0.00061017,-0.7653,-0.0070255,4.8672,2.0255,3.9424,1.3411,0
-0.50564,-0.40002,0.072552,0.51313,-0.80262,0.00061794,-0.75822,-0.0068874,4.8831,2.137,3.9871,1.4238,0
-0.50384,-0.39653,0.072468,0.51116,-0.80994,0.00062126,-0.75112,-0.006752,4.8997,2.2505,4.0328,1.5082,0
-0.50202,-0.39299,0.07238,0.50917,-0.81727,0.0006219,-0.74402,-0.0066193,4.9169,2.366,4.0795,1.5941,0
-0.50017,-0.38937,0.072287,0.50716,-0.82459,0.00062097,-0.73691,-0.0064892,4.9347,2.4835,4.1273,1.6817,0
-0.4983,-0.38569,0.072191,0.50513,-0.83191,0.00061914,-0.72979,-0.0063617,4.9532,2.603,4.1762,1.7708,0
-0.4964,-0.38195,0.07209,0.50309,-0.83924,0.00061682,-0.72267,-0.0062368,4.9724,2.7243,4.2261,1.8614,0
-0.49449,-0.37814,0.071985,0.50102,-0.84656,0.00061426,-0.71555,-0.0061142,4.9923,2.8476,4.277,1.9536,0
-0.49255,-0.37427,0.071875,0.49893,-0.85388,0.00061159,-0.70842,-0.0059941,5.0128,2.9728,4.329,2.0473,0
-0.49059,-0.37034,0.071761,0.49683,-0.8612,0.00060891,-0.70129,-0.0058764,5.0341,3.0997,4.3821,2.1425,0
-0.48861,-0.36634,0.071643,0.49471,-0.86852,0.00060625,-0.69416,-0.005761,5.0561,3.2285,4.4362,2.2391,0
-0.48661,-0.36229,0.07152,0.49257,-0.87583,0.00060365,-0.68703,-0.0056479,5.0787,3.359,4.4913,2.3372,0
-0.48459,-0.35818,0.071393,0.49042,-0.88314,0.00060111,-0.67989,-0.005537,5.1022,3.4912,4.5474,2.4368,0
-0.48255,-0.35401,0.071262,0.48825,-0.89045,0.00059864,-0.67276,-0.0054283,5.1263,3.6251,4.6046,2.5377,0
-0.4805,-0.34978,0.071126,0.48607,-0.89775,0.00059625,-0.66563,-0.0053218,5.1512,3.7607,4.6627,2.64,0
-0.47843,-0.34549,0.070986,0.48388,-0.90505,0.00059392,-0.6585,-0.0052173,5.1769,3.8979,4.7219,2.7436,0
-0.47635,-0.34115,0.070841,0.48167,-0.91233,0.00059167,-0.65138,-0.0051149,5.2033,4.0366,4.7821,2.8486,0
-0.47425,-0.33676,0.070692,0.47946,-0.91962,0.00058948,-0.64425,-0.0050146,5.2304,4.1769,4.8433,2.9549,0
-0.47213,-0.33231,0.070539,0.47723,-0.92689,0.00058736,-0.63713,-0.0049162,5.2583,4.3187,4.9054,3.0624,0
-0.47001,-0.3278,0.070381,0.47499,-0.93416,0.00058531,-0.63002,-0.0048197,5.287,4.462,4.9685,3.1712,0
-0.46787,-0.32325,0.07022,0.47274,-0.94142,0.00058331,-0.62291,-0.0047252,5.3165,4.6067,5.0327,3.2813,0
-0.46572,-0.31864,0.070053,0.47048,-0.94867,0.00058137,-0.6158,-0.0046325,5.3467,4.7527,5.0977,3.3925,0
-0.46356,-0.31399,0.069883,0.46821,-0.95592,0.00057948,-0.6087,-0.0045416,5.3777,4.9002,5.1637,3.5049,0
-0.46139,-0.30929,0.069709,0.46594,-0.96315,0.00057765,-0.60161,-0.0044526,5.4095,5.0489,5.2307,3.6185,0
-0.45922,-0.30454,0.06953,0.46366,-0.97037,0.00057587,-0.59453,-0.0043653,5.442,5.1989,5.2985,3.7331,0
-0.45703,-0.29974,0.069348,0.46138,-0.97758,0.00057413,-0.58745,-0.0042797,5.4754,5.3501,5.3673,3.8489,0
-0.45484,-0.2949,0.069161,0.45908,-0.98478,0.00057245,-0.58039,-0.0041958,5.5095,5.5025,5.437,3.9658,0
-0.45263,-0.29001,0.068971,0.45679,-0.99197,0.0005708,-0.57333,-0.0041135,5.5444,5.6561,5.5076,4.0837,0
-0.45043,-0.28508,0.068777,0.45449,-0.99914,0.0005692,-0.56628,-0.0040329,5.58,5.8108,5.579,4.2025,0
-0.44821,-0.28011,0.068579,0.45218,-1.0063,0.00056764,-0.55925,-0.0039538,5.6165,5.9665,5.6513,4.3224,0
-0.446,-0.27509,0.068377,0.44988,-1.0134,0.00056612,-0.55222,-0.0038763,5.6537,6.1233,5.7245,4.4432,0
-0.44377,-0.27004,0.068172,0.44757,-1.0206,0.00056463,-0.54521,-0.0038004,5.6917,6.2811,5.7985,4.565,0
-0.44155,-0.26495,0.067963,0.44526,-1.0277,0.00056318,-0.5382,-0.0037259,5.7304,6.4398,5.8733,4.6876,0
-0.43932,-0.25982,0.067751,0.44295,-1.0348,0.00056177,-0.53122,-0.0036529,5.77,6.5994,5.949,4.8111,0
-0.43709,-0.25466,0.067536,0.44064,-1.0419,0.00056039,-0.52424,-0.0035813,5.8103,6.7599,6.0254,4.9355,0
-0.43486,-0.24946,0.067317,0.43833,-1.049,0.00055904,-0.51728,-0.0035111,5.8513,6.9212,6.1026,5.0606,0
-0.43263,-0.24422,0.067095,0.43602,-1.056,0.00055772,-0.51034,-0.0034424,5.8931,7.0833,6.1806,5.1866,0
-0.4304,-0.23896,0.06687,0.43371,-1.063,0.00055643,-0.50341,-0.0033749,5.9356,7.2461,6.2593,5.3132,0
-0.42817,-0.23366,0.066642,0.4314,-1.0701,0.00055517,-0.49649,-0.0033088,5.9789,7.4097,6.3387,5.4406,0
-0.42594,-0.22833,0.066411,0.4291,-1.0771,0.00055394,-0.4896,-0.003244,6.0229,7.5739,6.4189,5.5687,0
-0.42371,-0.22297,0.066178,0.4268,-1.084,0.00055273,-0.48272,-0.0031805,6.0676,7.7387,6.4997,5.6974,0
-0.42148,-0.21759,0.065941,0.42451,-1.091,0.00055155,-0.47585,-0.0031182,6.113,7.9042,6.5812,5.8267,0
-0.41926,-0.21218,0.065702,0.42222,-1.0979,0.0005504,-0.46901,-0.0030571,6.1592,8.0701,6.6634,5.9567,0
-0.41704,-0.20674,0.065461,0.41993,-1.1048,0.00054927,-0.46219,-0.0029973,6.206,8.2366,6.7462,6.0872,0
-0.41483,-0.20128,0.065217,0.41765,-1.1117,0.00054816,-0.45538,-0.0029386,6.2535,8.4035,6.8296,6.2182,0
-0.41262,-0.1958,0.064971,0.41538,-1.1186,0.00054708,-0.4486,-0.002881,6.3017,8.5709,6.9137,6.3497,0
-0.41041,-0.19029,0.064722,0.41311,-1.1255,0.00054602,-0.44184,-0.0028246,6.3506,8.7386,6.9983,6.4817,0
-0.40821,-0.18477,0.064472,0.41085,-1.1323,0.00054498,-0.43509,-0.0027693,6.4001,8.9067,7.0834,6.6141,0
-0.40602,-0.17923,0.06422,0.4086,-1.1391,0.00054396,-0.42837,-0.0027151,6.4503,9.075,7.1691,6.7469,0
-0.40383,-0.17367,0.063966,0.40636,-1.1459,0.00054296,-0.42168,-0.002662,6.5011,9.2437,7.2554,6.8801,0
-0.40165,-0.16809,0.06371,0.40412,-1.1526,0.00054198,-0.41501,-0.0026099,6.5525,9.4125,7.3421,7.0137,0
-0.39948,-0.1625,0.063452,0.4019,-1.1593,0.00054101,-0.40836,-0.0025588,6.6045,9.5815,7.4293,7.1475,0
-0.39732,-0.15689,0.063193,0.39968,-1.166,0.00054007,-0.40173,-0.0025087,6.6571,9.7507,7.517,7.2816,0
-0.39517,-0.15127,0.062932,0.39747,-1.1727,0.00053915,-0.39513,-0.0024596,6.7103,9.92,7.6051,7.416,0
-0.39302,-0.14564,0.06267,0.39528,-1.1794,0.00053824,-0.38856,-0.0024115,6.764,10.089,7.6936,7.5506,0
-0.39089,-0.14,0.062407,0.39309,-1.186,0.00053735,-0.38201,-0.0023643,6.8183,10.259,7.7825,7.6853,0
-0.38877,-0.13436,0.062143,0.39092,-1.1926,0.00053648,-0.37549,-0.002318,6.8732,10.428,7.8717,7.8202,0
-0.38665,-0.1287,0.061878,0.38876,-1.1991,0.00053562,-0.369,-0.0022727,6.9285,10.597,7.9614,7.9553,0
-0.38455,-0.12304,0.061612,0.38661,-1.2057,0.00053478,-0.36253,-0.0022282,6.9844,10.767,8.0513,8.0904,0
-0.38246,-0.11738,0.061345,0.38447,-1.2122,0.00053395,-0.3561,-0.0021846,7.0407,10.936,8.1415,8.2256,0
-0.38038,-0.11171,0.061077,0.38235,-1.2186,0.00053314,-0.34969,-0.0021418,7.0975,11.105,8.2321,8.3608,0
-0.37831,-0.10604,0.060809,0.38024,-1.2251,0.00053234,-0.34332,-0.0020999,7.1548,11.273,8.3228,8.496,0
-0.37626,-0.10036,0.060541,0.37814,-1.2315,0.00053156,-0.33697,-0.0020589,7.2125,11.442,8.4139,8.6311,0
-0.37421,-0.094693,0.060271,0.37605,-1.2379,0.0005308,-0.33066,-0.0020186,7.2706,11.61,8.5051,8.7662,0
-0.37219,-0.089024,0.060002,0.37398,-1.2442,0.00053004,-0.32437,-0.0019791,7.3292,11.778,8.5965,8.9012,0
-0.37017,-0.083358,0.059733,0.37193,-1.2505,0.0005293,-0.31812,-0.0019404,7.3881,11.945,8.688,9.0361,0
-0.36817,-0.077697,0.059463,0.36989,-1.2568,0.00052857,-0.31191,-0.0019024,7.4473,12.112,8.7798,9.1708,0
-0.36618,-0.072041,0.059194,0.36786,-1.263,0.00052786,-0.30572,-0.0018652,7.507,12.279,8.8716,9.3053,0
-0.36421,-0.066392,0.058924,0.36585,-1.2692,0.00052716,-0.29957,-0.0018287,7.5669,12.445,8.9635,9.4396,0
-0.36225,-0.060752,0.058655,0.36386,-1.2754,0.00052647,-0.29346,-0.001793,7.6272,12.611,9.0555,9.5736,0
-0.36031,-0.055121,0.058386,0.36188,-1.2815,0.0005258,-0.28738,-0.0017579,7.6877,12.776,9.1475,9.7074,0
-0.35838,-0.049501,0.058118,0.35992,-1.2876,0.00052513,-0.28134,-0.0017235,7.7485,12.941,9.2395,9.8408,0
-0.35647,-0.043893,0.05785,0.35797,-1.2937,0.00052448,-0.27533,-0.0016898,7.8096,13.105,9.3316,9.9739,0
-0.35458,-0.038299,0.057583,0.35605,-1.2997,0.00052384,-0.26936,-0.0016568,7.8709,13.269,9.4236,10.107,0
-0.3527,-0.032719,0.057316,0.35413,-1.3057,0.00052321,-0.26343,-0.0016244,7.9324,13.431,9.5156,10.239,0
-0.35084,-0.027155,0.05705,0.35224,-1.3116,0.0005226,-0.25754,-0.0015926,7.994,13.594,9.6074,10.371,0
-0.34899,-0.021608,0.056785,0.35036,-1.3175,0.00052199,-0.25168,-0.0015615,8.0559,13.755,9.6992,10.502,0
-0.34716,-0.01608,0.056521,0.3485,-1.3234,0.0005214,-0.24587,-0.0015309,8.1179,13.916,9.7909,10.633,0
-0.34535,-0.010571,0.056258,0.34666,-1.3292,0.00052081,-0.24009,-0.001501,8.1801,14.075,9.8824,10.764,0
-0.34356,-0.0050826,0.055996,0.34484,-1.335,0.00052024,-0.23436,-0.0014716,8.2423,14.234,9.9737,10.894,0
-0.34178,0.00038353,0.055735,0.34303,-1.3407,0.00051968,-0.22867,-0.0014429,8.3046,14.392,10.065,11.023,0
-0.34002,0.0058264,0.055476,0.34124,-1.3464,0.00051913,-0.22302,-0.0014146,8.367,14.55,10.156,11.152,0
-0.33828,0.011245,0.055218,0.33948,-1.352,0.00051859,-0.21741,-0.001387,8.4295,14.706,10.246,11.28,0
-0.33655,0.016638,0.054961,0.33772,-1.3576,0.00051806,-0.21184,-0.0013599,8.4919,14.861,10.337,11.407,0
-0.33485,0.022004,0.054706,0.33599,-1.3632,0.00051753,-0.20632,-0.0013333,8.5544,15.016,10.427,11.534,0
-0.33316,0.027342,0.054452,0.33428,-1.3687,0.00051702,-0.20084,-0.0013072,8.6168,15.169,10.517,11.66,0
-0.33149,0.032651,0.0542,0.33259,-1.3742,0.00051652,-0.19541,-0.0012817,8.6793,15.322,10.606,11.785,0
-0.32984,0.03793,0.05395,0.33091,-1.3796,0.00051603,-0.19002,-0.0012566,8.7416,15.473,10.695,11.91,0
-0.32821,0.043177,0.053701,0.32926,-1.385,0.00051555,-0.18468,-0.001232,8.8039,15.623,10.784,12.034,0
-0.3266,0.048392,0.053455,0.32762,-1.3903,0.00051508,-0.17938,-0.001208,8.8661,15.772,10.872,12.157,0
-0.32501,0.053574,0.05321,0.32601,-1.3956,0.00051462,-0.17413,-0.0011843,8.9281,15.92,10.96,12.279,0
-0.32343,0.058721,0.052967,0.32441,-1.4008,0.00051417,-0.16893,-0.0011612,8.99,16.067,11.048,12.4,0
-0.32188,0.063831,0.052726,0.32283,-1.406,0.00051373,-0.16378,-0.0011385,9.0517,16.212,11.135,12.52,0
-0.32034,0.068906,0.052488,0.32128,-1.4112,0.0005133,-0.15867,-0.0011162,9.1133,16.357,11.221,12.64,0
-0.31882,0.073942,0.052251,0.31974,-1.4162,0.00051288,-0.15362,-0.0010944,9.1746,16.5,11.307,12.758,0
-0.31733,0.078939,0.052017,0.31822,-1.4213,0.00051247,-0.14861,-0.001073,9.2358,16.642,11.392,12.876,0
-0.31585,0.083896,0.051785,0.31672,-1.4263,0.00051207,-0.14365,-0.001052,9.2966,16.782,11.477,12.992,0
-0.31439,0.088813,0.051555,0.31525,-1.4312,0.00051167,-0.13875,-0.0010315,9.3573,16.921,11.561,13.108,0
-0.31295,0.093687,0.051327,0.31379,-1.4361,0.00051129,-0.13389,-0.0010113,9.4176,17.059,11.645,13.222,0
-0.31154,0.098518,0.051102,0.31235,-1.4409,0.00051092,-0.12909,-0.00099155,9.4776,17.196,11.728,13.336,0
-0.31014,0.10331,0.05088,0.31093,-1.4457,0.00051055,-0.12434,-0.00097217,9.5373,17.331,11.81,13.448,0
-0.30876,0.10805,0.050659,0.30954,-1.4504,0.0005102,-0.11964,-0.00095317,9.5966,17.464,11.892,13.56,0
-0.3074,0.11275,0.050442,0.30816,-1.4551,0.00050985,-0.11499,-0.00093454,9.6556,17.597,11.973,13.67,0
-0.30606,0.1174,0.050227,0.3068,-1.4597,0.00050951,-0.1104,-0.00091628,9.7142,17.728,12.053,13.779,0
-0.30474,0.122,0.050014,0.30547,-1.4643,0.00050919,-0.10586,-0.00089837,9.7724,17.857,12.133,13.887,0
