-0.0031637,0.25812,-0.28193,0.022775,-0.0031637,0.001038
-0.0034397,0.26884,-0.29307,0.023103,-0.0034397,0.0011264
-0.0037329,0.27975,-0.30433,0.023361,-0.0037329,0.00122
-0.0040442,0.29084,-0.31571,0.023543,-0.0040442,0.001319
-0.0043743,0.30213,-0.32719,0.023643,-0.0043743,0.0014235
-0.0047237,0.31359,-0.33878,0.023653,-0.0047237,0.0015337
-0.0050932,0.32524,-0.35045,0.023566,-0.0050932,0.0016496
-0.0054835,0.33706,-0.3622,0.023374,-0.0054835,0.0017715
-0.0058953,0.34905,-0.37402,0.023069,-0.0058953,0.0018994
-0.0063293,0.36121,-0.38589,0.022643,-0.0063293,0.0020335
-0.0067863,0.37354,-0.3978,0.022089,-0.0067863,0.002174
-0.007267,0.38603,-0.40975,0.021397,-0.007267,0.0023209
-0.0077722,0.39868,-0.42171,0.02056,-0.0077722,0.0024743
-0.0083026,0.41148,-0.43368,0.019569,-0.0083026,0.0026345
-0.008859,0.42443,-0.44565,0.018415,-0.008859,0.0028014
-0.0094422,0.43754,-0.4576,0.017089,-0.0094422,0.0029752
-0.010053,0.45078,-0.46952,0.015583,-0.010053,0.0031559
-0.010692,0.46417,-0.4814,0.013888,-0.010692,0.0033438
-0.011361,0.47769,-0.49322,0.011994,-0.011361,0.0035388
-0.012059,0.49134,-0.50498,0.0098936,-0.012059,0.003741
-0.012788,0.50513,-0.51665,0.0075767,-0.012788,0.0039506
-0.013549,0.51903,-0.52823,0.0050345,-0.013549,0.0041677
-0.014343,0.53306,-0.53971,0.002258,-0.014343,0.0043922
-0.01517,0.5472,-0.55106,-0.00076174,-0.01517,0.0046243
-0.016032,0.56145,-0.56228,-0.0040338,-0.016032,0.004864
-0.01693,0.57581,-0.57336,-0.007567,-0.01693,0.0051115
-0.017863,0.59028,-0.58428,-0.01137,-0.017863,0.0053668
-0.018834,0.60484,-0.59502,-0.015453,-0.018834,0.00563
-0.019844,0.61951,-0.60558,-0.019823,-0.019844,0.0059011
-0.020893,0.63426,-0.61595,-0.024489,-0.020892,0.0061802
-0.021982,0.64909,-0.6261,-0.029461,-0.021982,0.0064675
-0.023113,0.66402,-0.63603,-0.034746,-0.023113,0.0067629
-0.024286,0.67901,-0.64573,-0.040352,-0.024286,0.0070665
-0.025504,0.69409,-0.65518,-0.04629,-0.025504,0.0073785
-0.026766,0.70923,-0.66436,-0.052565,-0.026766,0.0076989
-0.028075,0.72443,-0.67328,-0.059187,-0.028075,0.0080277
-0.029431,0.7397,-0.6819,-0.066164,-0.029431,0.0083652
-0.030836,0.75502,-0.69023,-0.073503,-0.030836,0.0087113
-0.032291,0.77039,-0.69825,-0.081211,-0.032291,0.0090663
-0.033797,0.78581,-0.70595,-0.089297,-0.033797,0.0094301
-0.035357,0.80126,-0.71331,-0.097768,-0.035356,0.0098028
-0.03697,0.81676,-0.72032,-0.10663,-0.03697,0.010185
-0.038639,0.83228,-0.72697,-0.11589,-0.038639,0.010576
-0.040366,0.84782,-0.73325,-0.12556,-0.040365,0.010976
-0.042151,0.86339,-0.73915,-0.13564,-0.04215,0.011386
-0.043996,0.87897,-0.74465,-0.14614,-0.043996,0.011806
-0.045904,0.89456,-0.74974,-0.15706,-0.045903,0.012235
-0.047876,0.91015,-0.75442,-0.16842,-0.047875,0.012674
-0.049913,0.92573,-0.75866,-0.18021,-0.049912,0.013123
-0.052018,0.94131,-0.76246,-0.19244,-0.052017,0.013583
-0.054192,0.95686,-0.76581,-0.20513,-0.054191,0.014052
-0.056438,0.9724,-0.76869,-0.21826,-0.056437,0.014533
-0.058757,0.98791,-0.7711,-0.23186,-0.058756,0.015024
-0.061152,1.0034,-0.77301,-0.24592,-0.06115,0.015526
-0.063625,1.0188,-0.77443,-0.26045,-0.063623,0.016039
-0.066178,1.0342,-0.77534,-0.27545,-0.066175,0.016564
-0.068813,1.0495,-0.77572,-0.29092,-0.068811,0.0171
-0.071534,1.0648,-0.77558,-0.30688,-0.071531,0.017647
-0.074342,1.08,-0.77489,-0.32332,-0.074339,0.018207
-0.077241,1.0951,-0.77365,-0.34025,-0.077238,0.018779
-0.080234,1.1101,-0.77184,-0.35767,-0.08023,0.019364
-0.083323,1.125,-0.76946,-0.37559,-0.083319,0.019961
-0.086511,1.1399,-0.76649,-0.394,-0.086507,0.020571
-0.089803,1.1546,-0.76293,-0.41291,-0.089798,0.021193
-0.093202,1.1692,-0.75877,-0.43233,-0.093196,0.02183
-0.09671,1.1837,-0.75399,-0.45224,-0.096704,0.022479
-0.10033,1.198,-0.74859,-0.47266,-0.10033,0.023143
-0.10407,1.2122,-0.74256,-0.49359,-0.10407,0.02382
-0.10794,1.2263,-0.73589,-0.51503,-0.10793,0.024511
-0.11193,1.2402,-0.72857,-0.53697,-0.11192,0.025217
-0.11606,1.2539,-0.72059,-0.55943,-0.11605,0.025937
-0.12032,1.2675,-0.71195,-0.58239,-0.12031,0.026671
-0.12473,1.2809,-0.70263,-0.60587,-0.12472,0.02742
-0.12929,1.2941,-0.69264,-0.62985,-0.12927,0.028184
-0.134,1.3071,-0.68197,-0.65435,-0.13399,0.028962
-0.13888,1.3199,-0.6706,-0.67935,-0.13886,0.029755
-0.14393,1.3325,-0.65854,-0.70485,-0.14391,0.030563
-0.14916,1.3449,-0.64579,-0.73087,-0.14914,0.031385
-0.15457,1.3571,-0.63233,-0.75738,-0.15455,0.032222
-0.16019,1.3691,-0.61818,-0.78439,-0.16016,0.033074
-0.16601,1.3808,-0.60332,-0.8119,-0.16598,0.033939
-0.17205,1.3924,-0.58776,-0.8399,-0.17202,0.034818
-0.17831,1.4036,-0.5715,-0.86839,-0.17828,0.03571
-0.18482,1.4147,-0.55454,-0.89736,-0.18479,0.036615
-0.19159,1.4255,-0.5369,-0.9268,-0.19155,0.037532
-0.19862,1.4361,-0.51857,-0.95671,-0.19858,0.03846
-0.20593,1.4465,-0.49957,-0.98707,-0.20589,0.039399
-0.21354,1.4566,-0.47991,-1.0179,-0.21349,0.040348
-0.22146,1.4665,-0.45961,-1.0491,-0.2214,0.041304
-0.2297,1.4762,-0.43868,-1.0808,-0.22965,0.042268
-0.23829,1.4856,-0.41714,-1.1129,-0.23823,0.043237
-0.24723,1.4949,-0.39502,-1.1454,-0.24717,0.04421
-0.25655,1.5039,-0.37234,-1.1782,-0.25647,0.045186
-0.26625,1.5128,-0.34913,-1.2114,-0.26616,0.046161
-0.27633,1.5215,-0.32542,-1.245,-0.27624,0.047134
-0.28682,1.53,-0.30124,-1.2788,-0.28672,0.048103
-0.2977,1.5384,-0.27662,-1.313,-0.29759,0.049066
-0.30898,1.5467,-0.2516,-1.3474,-0.30886,0.050019
-0.32063,1.5548,-0.22621,-1.3821,-0.3205,0.050961
-0.33265,1.5628,-0.20048,-1.417,-0.3325,0.051889
-0.34498,1.5706,-0.17445,-1.4521,-0.34483,0.052801
-0.3576,1.5784,-0.14813,-1.4874,-0.35743,0.053695
-0.37045,1.5861,-0.12154,-1.5228,-0.37026,0.05457
-0.38346,1.5937,-0.094708,-1.5585,-0.38325,0.055425
-0.39655,1.6012,-0.067644,-1.5942,-0.39633,0.056259
-0.40965,1.6086,-0.040361,-1.6301,-0.40941,0.057071
-0.42268,1.6159,-0.012873,-1.6661,-0.42242,0.057863
-0.43555,1.6231,0.014805,-1.7022,-0.43527,0.058635
-0.44819,1.6302,0.042654,-1.7383,-0.4479,0.059388
-0.46054,1.6372,0.070647,-1.7745,-0.46023,0.060122
-0.47254,1.6442,0.098751,-1.8108,-0.4722,0.06084
-0.48414,1.6511,0.12692,-1.847,-0.48378,0.061542
-0.49531,1.6579,0.15512,-1.8833,-0.49494,0.062228
-0.50605,1.6648,0.18328,-1.9194,-0.50565,0.062901
-0.51633,1.6716,0.21135,-1.9555,-0.51592,0.063559
-0.52617,1.6785,0.23926,-1.9914,-0.52574,0.064204
-0.53557,1.6854,0.26696,-2.0271,-0.53512,0.064834
-0.54454,1.6924,0.29437,-2.0627,-0.54408,0.065451
-0.55311,1.6996,0.32144,-2.0979,-0.55263,0.066054
-0.56129,1.7068,0.34811,-2.1329,-0.56079,0.066642
-0.56911,1.7142,0.37433,-2.1676,-0.56859,0.067216
-0.57657,1.7218,0.40004,-2.2019,-0.57604,0.067774
-0.58372,1.7296,0.4252,-2.2359,-0.58317,0.068317
-0.59056,1.7376,0.44979,-2.2695,-0.59,0.068845
-0.59712,1.7458,0.47375,-2.3026,-0.59654,0.069357
-0.60341,1.7542,0.49706,-2.3353,-0.60281,0.069853
-0.60945,1.7629,0.51971,-2.3676,-0.60884,0.070333
-0.61526,1.7719,0.54166,-2.3994,-0.61464,0.070797
-0.62085,1.7811,0.5629,-2.4307,-0.62021,0.071246
-0.62624,1.7905,0.58342,-2.4615,-0.62558,0.071678
-0.63143,1.8002,0.60322,-2.4919,-0.63076,0.072095
-0.63643,1.8102,0.62227,-2.5217,-0.63576,0.072497
-0.64127,1.8204,0.64059,-2.551,-0.64058,0.072884
-0.64594,1.8309,0.65817,-2.5799,-0.64524,0.073256
-0.65046,1.8417,0.675,-2.6082,-0.64975,0.073614
-0.65483,1.8527,0.69109,-2.636,-0.65411,0.073957
-0.65906,1.8639,0.70644,-2.6633,-0.65833,0.074287
-0.66316,1.8754,0.72105,-2.6901,-0.66241,0.074603
-0.66714,1.8871,0.73494,-2.7164,-0.66637,0.074906
-0.67099,1.899,0.7481,-2.7421,-0.67021,0.075197
-0.67472,1.9112,0.76055,-2.7673,-0.67394,0.075476
-0.67834,1.9236,0.77228,-2.7921,-0.67755,0.075743
-0.68186,1.9361,0.78332,-2.8162,-0.68105,0.075999
-0.68527,1.9489,0.79366,-2.8399,-0.68445,0.076244
-0.68858,1.9618,0.80332,-2.8631,-0.68775,0.076478
-0.69179,1.975,0.8123,-2.8858,-0.69096,0.076703
-0.69491,1.9883,0.82061,-2.9079,-0.69407,0.076917
-0.69794,2.0017,0.82827,-2.9295,-0.69709,0.077123
-0.70089,2.0153,0.83529,-2.9506,-0.70002,0.07732
-0.70374,2.0291,0.84166,-2.9713,-0.70287,0.077508
-0.70652,2.043,0.84741,-2.9914,-0.70564,0.077689
-0.70921,2.057,0.85255,-3.011,-0.70833,0.077861
-0.71183,2.0711,0.85708,-3.0301,-0.71094,0.078027
-0.71437,2.0854,0.86102,-3.0487,-0.71347,0.078185
-0.71684,2.0997,0.86438,-3.0668,-0.71593,0.078337
-0.71923,2.1142,0.86717,-3.0844,-0.71831,0.078483
-0.72156,2.1287,0.86939,-3.1016,-0.72063,0.078623
-0.72381,2.1433,0.87107,-3.1182,-0.72288,0.078757
-0.726,2.158,0.8722,-3.1344,-0.72506,0.078885
-0.72813,2.1727,0.87281,-3.1501,-0.72718,0.079009
-0.73019,2.1875,0.87291,-3.1653,-0.72923,0.079128
-0.73218,2.2023,0.8725,-3.1801,-0.73122,0.079242
-0.73412,2.2172,0.8716,-3.1944,-0.73315,0.079352
-0.736,2.232,0.87021,-3.2082,-0.73502,0.079457
-0.73781,2.247,0.86836,-3.2215,-0.73684,0.079559
-0.73958,2.2619,0.86605,-3.2345,-0.73859,0.079657
-0.74128,2.2768,0.86329,-3.2469,-0.74029,0.079752
-0.74293,2.2918,0.86009,-3.259,-0.74194,0.079843
-0.74453,2.3067,0.85647,-3.2705,-0.74354,0.079931
-0.74608,2.3216,0.85244,-3.2817,-0.74508,0.080016
-0.74758,2.3365,0.84801,-3.2924,-0.74657,0.080098
-0.74902,2.3514,0.84319,-3.3028,-0.74801,0.080177
-0.75042,2.3663,0.83799,-3.3127,-0.74941,0.080253
-0.75177,2.3811,0.83242,-3.3221,-0.75076,0.080327
-0.75308,2.3959,0.8265,-3.3312,-0.75206,0.080399
-0.75434,2.4107,0.82023,-3.3399,-0.75332,0.080468
-0.75556,2.4254,0.81363,-3.3483,-0.75453,0.080535
-0.75673,2.44,0.80672,-3.3562,-0.7557,0.0806
-0.75786,2.4546,0.79949,-3.3637,-0.75683,0.080662
-0.75895,2.4691,0.79197,-3.3709,-0.75792,0.080723
-0.76,2.4836,0.78416,-3.3778,-0.75896,0.080782
-0.76101,2.498,0.77607,-3.3842,-0.75997,0.080838
-0.76199,2.5123,0.76773,-3.3904,-0.76094,0.080893
-0.76292,2.5265,0.75913,-3.3962,-0.76188,0.080946
-0.76382,2.5406,0.75029,-3.4016,-0.76278,0.080997
-0.76469,2.5547,0.74122,-3.4068,-0.76364,0.081046
-0.76552,2.5686,0.73194,-3.4116,-0.76447,0.081094
-0.76631,2.5825,0.72245,-3.4161,-0.76526,0.081139
-0.76707,2.5963,0.71276,-3.4203,-0.76602,0.081183
-0.76781,2.6099,0.7029,-3.4243,-0.76675,0.081225
-0.76851,2.6235,0.69286,-3.4279,-0.76745,0.081266
-0.76917,2.6369,0.68266,-3.4313,-0.76812,0.081304
-0.76981,2.6502,0.67231,-3.4343,-0.76876,0.081342
-0.77043,2.6634,0.66183,-3.4372,-0.76937,0.081377
-0.77101,2.6765,0.65121,-3.4398,-0.76995,0.081411
-0.77156,2.6895,0.64049,-3.4421,-0.77051,0.081442
-0.77209,2.7023,0.62966,-3.4442,-0.77104,0.081473
-0.77259,2.715,0.61873,-3.446,-0.77154,0.081501
-0.77307,2.7276,0.60773,-3.4477,-0.77202,0.081528
-0.77352,2.74,0.59665,-3.4491,-0.77247,0.081553
-0.77395,2.7523,0.58552,-3.4503,-0.7729,0.081577
-0.77436,2.7644,0.57433,-3.4514,-0.7733,0.081599
-0.77474,2.7764,0.56311,-3.4522,-0.77369,0.081619
-0.7751,2.7883,0.55186,-3.4529,-0.77405,0.081638
-0.77544,2.8,0.54059,-3.4534,-0.77439,0.081654
-0.77576,2.8115,0.52932,-3.4537,-0.77471,0.08167
-0.77605,2.8229,0.51805,-3.4538,-0.77501,0.081683
-0.77633,2.8341,0.5068,-3.4538,-0.77529,0.081695
-0.77659,2.8451,0.49557,-3.4537,-0.77555,0.081705
-0.77684,2.856,0.48438,-3.4534,-0.77579,0.081714
-0.77706,2.8667,0.47323,-3.453,-0.77602,0.081721
-0.77727,2.8773,0.46214,-3.4525,-0.77623,0.081726
-0.77746,2.8876,0.45111,-3.4518,-0.77642,0.08173
-0.77763,2.8978,0.44016,-3.4511,-0.77659,0.081732
-0.77779,2.9078,0.42929,-3.4502,-0.77676,0.081733
-0.77793,2.9176,0.41851,-3.4493,-0.7769,0.081732
-0.77806,2.9273,0.40784,-3.4483,-0.77703,0.08173
-0.77818,2.9367,0.39727,-3.4471,-0.77715,0.081726
-0.77828,2.946,0.38682,-3.446,-0.77726,0.081721
-0.77837,2.955,0.3765,-3.4447,-0.77735,0.081715
-0.77845,2.9639,0.36631,-3.4434,-0.77743,0.081707
-0.77852,2.9726,0.35627,-3.442,-0.7775,0.081697
-0.77857,2.981,0.34637,-3.4405,-0.77756,0.081687
-0.77862,2.9893,0.33663,-3.439,-0.7776,0.081675
-0.77865,2.9974,0.32705,-3.4375,-0.77764,0.081661
-0.77868,3.0052,0.31764,-3.4359,-0.77767,0.081647
-0.77869,3.0129,0.30841,-3.4343,-0.77769,0.081632
-0.7787,3.0203,0.29936,-3.4327,-0.7777,0.081615
-0.7787,3.0276,0.2905,-3.431,-0.7777,0.081597
-0.77869,3.0346,0.28183,-3.4294,-0.77769,0.081578
-0.77867,3.0414,0.27336,-3.4277,-0.77768,0.081559
-0.77865,3.048,0.2651,-3.4259,-0.77766,0.081538
-0.77862,3.0543,0.25704,-3.4242,-0.77763,0.081516
-0.77858,3.0605,0.24919,-3.4225,-0.7776,0.081494
-0.77854,3.0664,0.24156,-3.4207,-0.77756,0.08147
-0.77849,3.0721,0.23415,-3.419,-0.77751,0.081446
-0.77844,3.0776,0.22697,-3.4173,-0.77746,0.081421
-0.77839,3.0829,0.22001,-3.4155,-0.77741,0.081395
-0.77832,3.088,0.21328,-3.4138,-0.77735,0.081369
-0.77826,3.0928,0.20679,-3.4121,-0.77729,0.081342
-0.77819,3.0974,0.20053,-3.4104,-0.77722,0.081315
-0.77812,3.1018,0.1945,-3.4087,-0.77716,0.081287
-0.77804,3.1059,0.18872,-3.407,-0.77708,0.081258
-0.77797,3.1098,0.18319,-3.4053,-0.77701,0.081229
-0.77789,3.1135,0.17789,-3.4037,-0.77693,0.0812
-0.7778,3.117,0.17285,-3.402,-0.77685,0.08117
-0.77772,3.1202,0.16805,-3.4004,-0.77677,0.08114
-0.77764,3.1232,0.1635,-3.3988,-0.77669,0.081109
-0.77755,3.126,0.1592,-3.3972,-0.77661,0.081078
-0.77746,3.1286,0.15515,-3.3957,-0.77652,0.081047
-0.77737,3.1309,0.15135,-3.3942,-0.77643,0.081016
-0.77728,3.133,0.14781,-3.3926,-0.77635,0.080984
-0.77719,3.1348,0.14452,-3.3912,-0.77626,0.080952
-0.7771,3.1365,0.14149,-3.3897,-0.77617,0.08092
-0.777,3.1379,0.13871,-3.3883,-0.77608,0.080888
-0.77691,3.139,0.13619,-3.3869,-0.77599,0.080855
-0.77682,3.14,0.13393,-3.3855,-0.7759,0.080823
-0.77673,3.1407,0.13192,-3.3841,-0.77581,0.08079
-0.77663,3.1412,0.13017,-3.3828,-0.77572,0.080757
-0.77654,3.1414,0.12867,-3.3815,-0.77563,0.080724
-0.77644,3.1414,0.12744,-3.3802,-0.77554,0.080691
-0.77635,3.1412,0.12646,-3.3789,-0.77545,0.080658
-0.77626,3.1408,0.12574,-3.3777,-0.77536,0.080625
-0.77616,3.1401,0.12527,-3.3765,-0.77527,0.080592
-0.77607,3.1392,0.12507,-3.3753,-0.77518,0.080558
-0.77597,3.138,0.12512,-3.3742,-0.77509,0.080525
-0.77588,3.1367,0.12543,-3.373,-0.77499,0.080491
-0.77578,3.1351,0.12599,-3.3719,-0.7749,0.080457
-0.77569,3.1332,0.12681,-3.3709,-0.77481,0.080423
-0.77559,3.1312,0.12789,-3.3698,-0.77472,0.080389
-0.7755,3.1289,0.12922,-3.3688,-0.77462,0.080355
-0.7754,3.1263,0.13081,-3.3678,-0.77453,0.08032
-0.7753,3.1236,0.13265,-3.3668,-0.77443,0.080285
-0.7752,3.1206,0.13474,-3.3659,-0.77434,0.08025
-0.7751,3.1174,0.13709,-3.3649,-0.77424,0.080215
-0.775,3.1139,0.13969,-3.364,-0.77414,0.08018
-0.77489,3.1103,0.14254,-3.3631,-0.77404,0.080144
-0.77479,3.1064,0.14565,-3.3623,-0.77394,0.080108
-0.77468,3.1022,0.149,-3.3614,-0.77383,0.080071
-0.77457,3.0979,0.15259,-3.3606,-0.77372,0.080034
-0.77445,3.0933,0.15644,-3.3598,-0.77361,0.079996
-0.77434,3.0885,0.16053,-3.359,-0.7735,0.079958
-0.77422,3.0834,0.16486,-3.3582,-0.77338,0.07992
-0.77409,3.0782,0.16943,-3.3574,-0.77326,0.079881
-0.77396,3.0727,0.17425,-3.3567,-0.77313,0.079841
-0.77383,3.0669,0.1793,-3.3559,-0.773,0.079801
-0.77369,3.061,0.18458,-3.3552,-0.77287,0.079759
-0.77355,3.0548,0.1901,-3.3545,-0.77273,0.079717
-0.7734,3.0484,0.19584,-3.3537,-0.77258,0.079675
-0.77324,3.0418,0.20181,-3.353,-0.77243,0.079631
-0.77308,3.035,0.20801,-3.3523,-0.77227,0.079586
-0.77291,3.0279,0.21442,-3.3516,-0.77211,0.079541
-0.77274,3.0207,0.22105,-3.3508,-0.77194,0.079494
-0.77255,3.0132,0.22789,-3.3501,-0.77176,0.079446
-0.77236,3.0055,0.23494,-3.3494,-0.77157,0.079397
-0.77216,2.9976,0.24219,-3.3486,-0.77137,0.079347
-0.77195,2.9894,0.24964,-3.3478,-0.77116,0.079296
-0.77173,2.9811,0.25728,-3.347,-0.77095,0.079243
-0.7715,2.9725,0.26511,-3.3462,-0.77072,0.079188
-0.77126,2.9638,0.27312,-3.3453,-0.77048,0.079133
-0.771,2.9548,0.28131,-3.3444,-0.77023,0.079075
-0.77074,2.9456,0.28966,-3.3435,-0.76997,0.079016
-0.77046,2.9362,0.29818,-3.3425,-0.7697,0.078956
-0.77017,2.9266,0.30686,-3.3415,-0.76941,0.078893
-0.76986,2.9169,0.31568,-3.3404,-0.76911,0.078829
-0.76954,2.9069,0.32465,-3.3393,-0.76879,0.078763
-0.76921,2.8967,0.33375,-3.338,-0.76846,0.078695
-0.76886,2.8864,0.34297,-3.3368,-0.76811,0.078625
-0.76849,2.8758,0.35231,-3.3354,-0.76775,0.078553
-0.76811,2.8651,0.36176,-3.334,-0.76737,0.078479
-0.7677,2.8541,0.37131,-3.3325,-0.76697,0.078402
-0.76728,2.843,0.38095,-3.3308,-0.76656,0.078324
-0.76685,2.8318,0.39066,-3.3291,-0.76612,0.078243
-0.76639,2.8203,0.40045,-3.3273,-0.76567,0.07816
-0.76591,2.8087,0.4103,-3.3253,-0.76519,0.078074
-0.76541,2.7969,0.4202,-3.3233,-0.7647,0.077986
-0.76488,2.7849,0.43013,-3.3211,-0.76418,0.077896
-0.76434,2.7728,0.4401,-3.3187,-0.76364,0.077803
-0.76377,2.7605,0.45008,-3.3162,-0.76308,0.077707
-0.76318,2.7481,0.46007,-3.3136,-0.76249,0.077609
-0.76256,2.7355,0.47006,-3.3108,-0.76188,0.077507
-0.76192,2.7228,0.48003,-3.3078,-0.76124,0.077404
-0.76125,2.7099,0.48997,-3.3046,-0.76058,0.077297
-0.76055,2.6969,0.49987,-3.3013,-0.75989,0.077188
-0.75983,2.6837,0.50972,-3.2977,-0.75917,0.077075
-0.75908,2.6704,0.5195,-3.294,-0.75842,0.07696
-0.75829,2.657,0.52921,-3.29,-0.75765,0.076842
-0.75748,2.6434,0.53883,-3.2858,-0.75684,0.076721
-0.75664,2.6298,0.54835,-3.2814,-0.756,0.076596
-0.75576,2.616,0.55776,-3.2768,-0.75513,0.076469
-0.75485,2.6021,0.56705,-3.2719,-0.75422,0.076338
-0.7539,2.588,0.5762,-3.2667,-0.75329,0.076204
-0.75292,2.5739,0.58519,-3.2613,-0.75231,0.076067
-0.75191,2.5597,0.59403,-3.2557,-0.7513,0.075927
-0.75085,2.5454,0.60269,-3.2497,-0.75026,0.075783
-0.74976,2.531,0.61116,-3.2434,-0.74917,0.075636
-0.74863,2.5165,0.61944,-3.2369,-0.74805,0.075485
-0.74746,2.5019,0.6275,-3.2301,-0.74689,0.075331
-0.74625,2.4872,0.63534,-3.2229,-0.74568,0.075173
-0.745,2.4725,0.64294,-3.2154,-0.74444,0.075011
-0.7437,2.4577,0.65029,-3.2076,-0.74315,0.074846
-0.74236,2.4428,0.65737,-3.1995,-0.74181,0.074676
-0.74097,2.4279,0.66419,-3.191,-0.74043,0.074503
-0.73953,2.4129,0.67072,-3.1821,-0.739,0.074326
-0.73805,2.3978,0.67694,-3.173,-0.73753,0.074145
-0.73651,2.3828,0.68286,-3.1634,-0.736,0.073959
-0.73493,2.3676,0.68845,-3.1535,-0.73442,0.07377
-0.73329,2.3525,0.69371,-3.1431,-0.73279,0.073575
-0.73159,2.3373,0.69862,-3.1324,-0.73111,0.073377
-0.72984,2.3221,0.70317,-3.1213,-0.72937,0.073173
-0.72804,2.3068,0.70734,-3.1099,-0.72757,0.072965
-0.72617,2.2916,0.71113,-3.098,-0.72572,0.072752
-0.72425,2.2763,0.71453,-3.0856,-0.7238,0.072533
-0.72226,2.2611,0.71752,-3.0729,-0.72182,0.072309
-0.72021,2.2459,0.72009,-3.0598,-0.71978,0.07208
-0.71809,2.2306,0.72222,-3.0462,-0.71767,0.071845
-0.71591,2.2154,0.72392,-3.0322,-0.7155,0.071605
-0.71365,2.2002,0.72516,-3.0177,-0.71325,0.071358
-0.71132,2.1851,0.72593,-3.0028,-0.71094,0.071105
-0.70892,2.17,0.72622,-2.9874,-0.70854,0.070846
-0.70644,2.1549,0.72603,-2.9716,-0.70608,0.07058
-0.70388,2.1399,0.72534,-2.9553,-0.70353,0.070306
-0.70124,2.1249,0.72414,-2.9386,-0.7009,0.070026
-0.69852,2.11,0.72242,-2.9214,-0.69819,0.069738
-0.69571,2.0952,0.72016,-2.9037,-0.69539,0.069443
-0.69281,2.0805,0.71736,-2.8856,-0.6925,0.069139
